_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.surface,city,order,orga,run
ObjectID(584033f279baba5e57028544),www.immobilienscout24.de/expose/89225368,immobilienscout,17:13:04,2016-07-05,2016-07-05T17:13:04Z,380,56,leipzig,apg,company,1
ObjectID(58469f7179baba5e5702a356),www.immobilienscout24.de/expose/90487010,immobilienscout,07:23:51,2016-09-27,2016-09-27T07:23:51Z,418.07,43.4,berlin,tg,company,2
ObjectID(58469f7179baba5e5702a354),www.immobilienscout24.de/expose/90483539,immobilienscout,07:23:52,2016-09-27,2016-09-27T07:23:52Z,410,42.79,köln,pig,private,2
ObjectID(5840329779baba5e57028386),www.immobilienscout24.de/expose/89187722,immobilienscout,07:46:32,2016-07-03,2016-07-03T07:46:32Z,275,46.6,magdeburg,iypxg,private,1
ObjectID(5840312679baba5e57028208),www.immobilienscout24.de/expose/89147975,immobilienscout,07:53:41,2016-06-30,2016-06-30T07:53:41Z,396,40,köln,ptg,private,1
ObjectID(58402fa379baba5e57028028),www.immobilienscout24.de/expose/89083230,immobilienscout,08:00:39,2016-06-27,2016-06-27T08:00:39Z,630,59,frankfurt,yapxg,private,1
ObjectID(5840315679baba5e57028236),www.immobilienscout24.de/expose/89151724,immobilienscout,17:13:58,2016-06-30,2016-06-30T17:13:58Z,405.3,54.04,hamburg,iag,company,1
ObjectID(58469dd679baba5e5702a150),www.immobilienscout24.de/expose/90351625,immobilienscout,17:24:32,2016-09-23,2016-09-23T17:24:32Z,462.25,57.33,berlin,pag,company,2
ObjectID(584ebfcac980817b111fb9fa),www.immowelt.de/expose/2BLYD4J,immowelt,07:25:58,2016-09-29,2016-09-29T07:25:58Z,525,40,köln,ptg,private,2
ObjectID(5840312679baba5e5702820c),www.immobilienscout24.de/expose/65133324,immobilienscout,08:00:57,2016-06-30,2016-06-30T08:00:57Z,610,37,köln,itg,company,1
ObjectID(58404e9479baba5e5702905c),www.immowelt.de/expose/2AADK4C,immowelt,07:54:40,2016-06-24,2016-06-24T07:54:40Z,379,49.63,dortmund,pig,company,1
ObjectID(5840343479baba5e57028568),www.immobilienscout24.de/expose/89231098,immobilienscout,07:50:27,2016-07-06,2016-07-06T07:50:27Z,555,37,hamburg,tpg,company,1
ObjectID(5840312779baba5e5702820e),www.immobilienscout24.de/expose/42988051,immobilienscout,07:54:50,2016-06-30,2016-06-30T07:54:50Z,369.2,56.8,dortmund,gip,company,1
ObjectID(58402b3a79baba5e57027932),www.immobilienscout24.de/expose/88914045,immobilienscout,17:08:32,2016-06-14,2016-06-14T17:08:32Z,750,50,münchen,agp,private,1
ObjectID(5846b43b79baba5e5702a740),www.immobilienscout24.de/expose/83021129,immobilienscout,17:28:46,2016-10-07,2016-10-07T17:28:46Z,435,45,frankfurt,tga,private,2
ObjectID(58469d9b79baba5e5702a12e),www.immobilienscout24.de/expose/90428356,immobilienscout,07:28:20,2016-09-23,2016-09-23T07:28:20Z,399,50,hamburg,iyxpg,private,2
ObjectID(5840313479baba5e57028216),www.immobilienscout24.de/expose/89147782,immobilienscout,07:54:52,2016-06-30,2016-06-30T07:54:52Z,460,60,nürnberg,gp,private,1
ObjectID(58404bf779baba5e57028d30),www.immowelt.de/expose/2AZUC49,immowelt,17:19:59,2016-06-15,2016-06-15T17:19:59Z,332.24,49.44,nürnberg,pyxag,company,1
ObjectID(5840380479baba5e570289f6),www.immobilienscout24.de/expose/89359962,immobilienscout,06:49:57,2016-07-14,2016-07-14T06:49:57Z,400,56.05,hamburg,g,company,1
ObjectID(5840313879baba5e57028218),www.immobilienscout24.de/expose/83847100,immobilienscout,08:00:01,2016-06-30,2016-06-30T08:00:01Z,530,46,köln,pg,private,1
ObjectID(5840515579baba5e57029358),www.immowelt.de/expose/2ASQG4G,immowelt,17:12:16,2016-07-02,2016-07-02T17:12:16Z,503.07,55.57,hamburg,ipg,company,1
ObjectID(5840334479baba5e57028454),www.immobilienscout24.de/expose/89211184,immobilienscout,17:11:36,2016-07-04,2016-07-04T17:11:36Z,377,40.19,dresden,gip,company,1
ObjectID(58402ae779baba5e570278ae),www.immobilienscout24.de/expose/88909842,immobilienscout,07:14:30,2016-06-14,2016-06-14T07:14:30Z,388,52.66,berlin,itg,company,1
ObjectID(5840515479baba5e57029354),www.immowelt.de/expose/2ADWG4G,immowelt,17:12:08,2016-07-02,2016-07-02T17:12:08Z,266.42,30.07,hamburg,aig,company,1
ObjectID(584ffce7c980817b111fd082),www.immowelt.de/expose/2B5S74C,immowelt,16:39:52,2016-09-14,2016-09-14T16:39:52Z,380,33,nürnberg,ai,company,2
ObjectID(584033fb79baba5e5702855c),www.immobilienscout24.de/expose/89228568,immobilienscout,17:13:23,2016-07-05,2016-07-05T17:13:23Z,375,51,leipzig,agi,company,1
ObjectID(58404e1b79baba5e57028fc2),www.immowelt.de/expose/2A3ZY4B,immowelt,07:52:50,2016-06-23,2016-06-23T07:52:50Z,900,43,frankfurt,pig,company,1
ObjectID(584033fa79baba5e57028558),www.immobilienscout24.de/expose/89212352,immobilienscout,16:12:02,2016-07-05,2016-07-05T16:12:02Z,540,39.17,münchen,a,company,1
ObjectID(584ebc74c980817b111fb7b5),www.immowelt.de/expose/2B3YE4D,immowelt,17:27:08,2016-09-16,2016-09-16T17:27:08Z,461.13,51.18,nürnberg,tgi,company,2
ObjectID(58402d0679baba5e57027bb6),www.immobilienscout24.de/expose/88982067,immobilienscout,17:08:48,2016-06-18,2016-06-18T17:08:48Z,365,42,nürnberg,agi,company,1
ObjectID(5840315079baba5e57028220),www.immobilienscout24.de/expose/89155215,immobilienscout,17:13:02,2016-06-30,2016-06-30T17:13:02Z,374.94,53.01,berlin,tag,company,1
ObjectID(5840549f79baba5e570296ea),www.immowelt.de/expose/2A7XF4L,immowelt,17:14:44,2016-07-12,2016-07-12T17:14:44Z,540,58,nürnberg,git,company,1
ObjectID(5840315179baba5e57028224),www.immobilienscout24.de/expose/89048923,immobilienscout,16:08:40,2016-06-30,2016-06-30T16:08:40Z,625,58.15,hamburg,p,company,1
ObjectID(58402d6279baba5e57027c1a),www.immobilienscout24.de/expose/39996775,immobilienscout,17:09:50,2016-06-19,2016-06-19T17:09:50Z,460,54,berlin,xgiya,private,1
ObjectID(58402b8c79baba5e570279b6),www.immobilienscout24.de/expose/88925097,immobilienscout,07:20:35,2016-06-15,2016-06-15T07:20:35Z,450,56.57,dresden,gap,company,1
ObjectID(584030ab79baba5e57028176),www.immobilienscout24.de/expose/72534188,immobilienscout,07:48:44,2016-06-29,2016-06-29T07:48:44Z,345,39,dortmund,tgi,private,1
ObjectID(584033ee79baba5e57028536),www.immobilienscout24.de/expose/51042587,immobilienscout,17:12:13,2016-07-05,2016-07-05T17:12:13Z,480,50,köln,pig,private,1
ObjectID(584ebd32c980817b111fb83a),www.immowelt.de/expose/2B3Z84E,immowelt,07:20:10,2016-09-19,2016-09-19T07:20:10Z,404.78,54.7,leipzig,gat,company,2
ObjectID(5840549a79baba5e570296da),www.immowelt.de/expose/2ABHE4L,immowelt,17:12:51,2016-07-12,2016-07-12T17:12:51Z,231.2,44.98,dortmund,agt,company,1
ObjectID(584ebfd1c980817b111fba0c),www.immowelt.de/expose/2BHB94J,immowelt,07:27:49,2016-09-29,2016-09-29T07:27:49Z,550,54,nürnberg,itg,company,2
ObjectID(5840315879baba5e5702823c),www.immobilienscout24.de/expose/89159102,immobilienscout,17:14:14,2016-06-30,2016-06-30T17:14:14Z,350,39,hamburg,ayixg,company,1
ObjectID(58402cbb79baba5e57027b58),www.immobilienscout24.de/expose/88979681,immobilienscout,08:03:38,2016-06-18,2016-06-18T08:03:38Z,303,45.96,leipzig,xtyi,company,1
ObjectID(58404e6079baba5e57029022),www.immowelt.de/expose/2AAAA4C,immowelt,17:10:23,2016-06-23,2016-06-23T17:10:23Z,870,48,frankfurt,atg,company,1
ObjectID(58402f9779baba5e57028006),www.immobilienscout24.de/expose/88407967,immobilienscout,08:11:09,2016-06-27,2016-06-27T08:11:09Z,410,50,berlin,gxayi,private,1
ObjectID(58402a9779baba5e5702785a),www.immobilienscout24.de/expose/88899783,immobilienscout,18:50:38,2016-06-13,2016-06-13T18:50:38Z,800,32,münchen,tyxag,private,1
ObjectID(584ec14dc980817b111fbb21),www.immowelt.de/expose/2BVBY4L,immowelt,07:24:25,2016-10-07,2016-10-07T07:24:25Z,533.52,56.16,berlin,tga,company,2
ObjectID(58404fd579baba5e570291d4),www.immowelt.de/expose/2AYEH4E,immowelt,07:50:16,2016-06-29,2016-06-29T07:50:16Z,800,40,münchen,gap,company,1
ObjectID(58402a9d79baba5e57027876),www.immobilienscout24.de/expose/88899244,immobilienscout,18:58:44,2016-06-13,2016-06-13T18:58:44Z,290,45,dortmund,agi,private,1
ObjectID(58469f9a79baba5e5702a38e),www.immobilienscout24.de/expose/90476235,immobilienscout,17:23:55,2016-09-28,2016-09-28T17:23:55Z,319.99,40.25,hamburg,gip,company,2
ObjectID(58402fdd79baba5e57028060),www.immobilienscout24.de/expose/89102990,immobilienscout,17:08:39,2016-06-27,2016-06-27T17:08:39Z,286,52,dresden,pig,private,1
