_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.rooms,flat_meta.surface,flat_meta.title,city,order,orga
ObjectID(584ffd3cc980817b111fd10b),www.immobilienscout24.de/expose/90256894,immobilienscout,07:55:42,2016-09-15,2016-09-15T07:55:42Z,283.08,200,47.18,Direkt in der Innenstadt - tolles Angebot!,magdeburg,gai,company
ObjectID(584ffd3dc980817b111fd10d),www.immobilienscout24.de/expose/90244388,immobilienscout,07:44:52,2016-09-15,2016-09-15T07:44:52Z,370,200,55,"Helle, sanierte 2-Raum-Wohnung in Johannstadt",dresden,tgi,company
ObjectID(584ffd3dc980817b111fd10f),www.immobilienscout24.de/expose/90246436,immobilienscout,07:09:47,2016-09-15,2016-09-15T07:09:47Z,440,200,55,Schöne 2-Zimmer-Altbauwohnung in Berlin-Pankow,berlin,ti,company
ObjectID(584ffd3ec980817b111fd111),www.immowelt.de/expose/2BJQX4C,immowelt,07:45:05,2016-09-15,2016-09-15T07:45:05Z,350,NA,57.08,Klotzsche! Schön im Altbau wohnen,dresden,gip,company
ObjectID(584ffd3ec980817b111fd112),www.immobilienscout24.de/expose/90245801,immobilienscout,07:45:17,2016-09-15,2016-09-15T07:45:17Z,328,100,40.39,Ihre neue Wohnung in Trachenberge!,dresden,aig,company
ObjectID(584ffd3fc980817b111fd115),www.immowelt.de/expose/2BLCX4C,immowelt,07:45:24,2016-09-15,2016-09-15T07:45:24Z,188,NA,33,*Tolle kleine Singlewohnung in Stadtfeld*,magdeburg,pgi,company
ObjectID(584ffd41c980817b111fd116),www.immobilienscout24.de/expose/51497277,immobilienscout,06:34:06,2016-09-15,2016-09-15T06:34:06Z,620,150,43,"1,5 Zimmer-Wohnung - ruhige Lage mit Terrasse und Blick in kleinen grünen Park…",münchen,gyat,private
ObjectID(584ffd42c980817b111fd118),www.immobilienscout24.de/expose/90250649,immobilienscout,07:42:58,2016-09-15,2016-09-15T07:42:58Z,445,100,35.4,Sonnige 2. OG 1 Zimmer Wohnung mit Balkon nahe Lokalbahnhof Sachsenhausen Fran…,frankfurt,tpg,private
ObjectID(584ffd42c980817b111fd11a),www.immobilienscout24.de/expose/90256890,immobilienscout,07:43:36,2016-09-15,2016-09-15T07:43:36Z,293.4,200,48.9,Top... die Uni und den Nordpark direkt vor der Tür,magdeburg,tga,company
ObjectID(584ffd42c980817b111fd11c),www.immobilienscout24.de/expose/90246462,immobilienscout,07:43:39,2016-09-15,2016-09-15T07:43:39Z,324.34,200,58.23,FRISCH SANIERT! In der gewohnten Altro Mondo Premium-Ausstattungsqualität!,dortmund,gti,company
ObjectID(584ffd43c980817b111fd11e),www.immobilienscout24.de/expose/90253931,immobilienscout,07:44:31,2016-09-15,2016-09-15T07:44:31Z,550,200,45,Übergangswohnung bis 1.10.2017 ab SOFORT,münchen,pgt,private
ObjectID(584ffd43c980817b111fd120),www.immobilienscout24.de/expose/90254133,immobilienscout,07:55:52,2016-09-15,2016-09-15T07:55:52Z,500,100,56,1-Zimmer Wohnung Voll Möbliert !,nürnberg,tig,company
ObjectID(584ffd44c980817b111fd122),www.immobilienscout24.de/expose/90256262,immobilienscout,07:16:23,2016-09-15,2016-09-15T07:16:23Z,504,200,41,"WOHNEN IM NEUEN TRENDVIERTEL! 2-Zimmer-Wohnung ""In den Nordstadtgärten""",nürnberg,tya,company
ObjectID(584ffd45c980817b111fd124),www.immobilienscout24.de/expose/90256105,immobilienscout,07:50:56,2016-09-15,2016-09-15T07:50:56Z,360,200,60,WG´s aufgepasst,dresden,tga,company
ObjectID(584ffdaac980817b111fd12b),www.immobilienscout24.de/expose/90140020,immobilienscout,14:03:33,2016-09-15,2016-09-15T14:03:33Z,640,300,82,"sehr schöne, helle und zentral gelegene 3 Zimmer Wohnung",magdeburg,x,private
ObjectID(58500151c980817b111fd12d),www.immowelt.de/expose/2BVTF4P,immowelt,06:31:29,2016-10-13,2016-10-13T06:31:29Z,260,NA,50,Wohnung!,nürnberg,g,company
ObjectID(58500151c980817b111fd12e),www.immowelt.de/expose/2B7NE4P,immowelt,06:31:33,2016-10-13,2016-10-13T06:31:33Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,münchen,p,private
ObjectID(58500152c980817b111fd12f),www.immowelt.de/expose/2BPLC4P,immowelt,06:31:33,2016-10-13,2016-10-13T06:31:33Z,420,NA,50,"Kurzwasser...Langwasser.... mit 50 qm und gigantischer Ausblick ,bestens !!!",nürnberg,g,company
ObjectID(58500152c980817b111fd130),www.immobilienscout24.de/expose/90723767,immobilienscout,06:31:34,2016-10-13,2016-10-13T06:31:34Z,750,100,36,1 Zi.Apptm. München/Lehel  - Liebigstr.20a   Isar - Residenz,münchen,a,private
ObjectID(58500153c980817b111fd132),www.immobilienscout24.de/expose/90723576,immobilienscout,06:31:34,2016-10-13,2016-10-13T06:31:34Z,250,100,42,+++Süßes Singlenest in historischem Ambiente+++,magdeburg,g,company
ObjectID(58500153c980817b111fd134),www.immobilienscout24.de/expose/90722296,immobilienscout,06:31:35,2016-10-13,2016-10-13T06:31:35Z,226,100,39.45,1-Zimmer-Wohnung mit separater Küche und Bad mit Fenster in Leipzig-Leutzsch,leipzig,i,company
ObjectID(58500153c980817b111fd136),www.immobilienscout24.de/expose/47779868,immobilienscout,06:35:00,2016-10-13,2016-10-13T06:35:00Z,300,100,43,Kaiserstraßenviertel mit Terrasse,dortmund,py,private
ObjectID(58500154c980817b111fd138),www.immowelt.de/expose/2BGHD4P,immowelt,06:31:50,2016-10-13,2016-10-13T06:31:50Z,354.3,NA,47.24,2-RW mit Balkon- Bezug ab November möglich,dresden,t,company
ObjectID(58500154c980817b111fd139),www.immowelt.de/expose/2BENE4P,immowelt,06:31:51,2016-10-13,2016-10-13T06:31:51Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,frankfurt,p,private
ObjectID(58500155c980817b111fd13a),www.immobilienscout24.de/expose/90722760,immobilienscout,06:34:55,2016-10-13,2016-10-13T06:34:55Z,268,200,52,"Wohlfühlen nahe Universität: ruhige, gepflegte 2-Raumwohnung im Altbau",magdeburg,px,company
ObjectID(58500155c980817b111fd13c),www.immobilienscout24.de/expose/90723955,immobilienscout,06:31:53,2016-10-13,2016-10-13T06:31:53Z,550,200,52,TOP 2 ZIMMER WOHNUNG!,frankfurt,g,company
ObjectID(58500156c980817b111fd13e),www.immobilienscout24.de/expose/90727235,immobilienscout,06:31:55,2016-10-13,2016-10-13T06:31:55Z,278.5,200,51,***attraktive 2 Zimmerwohnung mit Laminat // Tageslichtbad // Einbauküche //**…,leipzig,t,company
ObjectID(58500156c980817b111fd140),www.immobilienscout24.de/expose/90722384,immobilienscout,06:31:55,2016-10-13,2016-10-13T06:31:55Z,532,100,41.67,1 Zimmer Erdgeschoss Wohnung in Frankfurt/ Riedberg,frankfurt,g,company
ObjectID(58500156c980817b111fd142),www.immobilienscout24.de/expose/90726232,immobilienscout,06:31:55,2016-10-13,2016-10-13T06:31:55Z,392,200,56,ALLES SCHICK! PFIFFIGE WOHNUNG MIT BALKON !,dresden,t,company
ObjectID(58500157c980817b111fd144),www.immowelt.de/expose/2B83B4P,immowelt,06:31:55,2016-10-13,2016-10-13T06:31:55Z,440,NA,39,helles Appartement mit Einbauküche,köln,g,company
ObjectID(58500157c980817b111fd145),www.immowelt.de/expose/2BCKJ4P,immowelt,06:32:02,2016-10-13,2016-10-13T06:32:02Z,387,NA,35.21,"1,0-Zimmerwohnung",dresden,i,company
ObjectID(58500157c980817b111fd146),www.immowelt.de/expose/2BTJC4P,immowelt,06:34:52,2016-10-13,2016-10-13T06:34:52Z,397,NA,53,2-Zimmer-Wohnung mit Balkon und Garage im Wohnpark Mölkau,leipzig,tx,company
ObjectID(58500158c980817b111fd147),www.immobilienscout24.de/expose/90715485,immobilienscout,06:32:13,2016-10-13,2016-10-13T06:32:13Z,560,200,42,"Neue-schöne renovierte 2-Zimmer Wohnung mit Möbel, Balkon und Aufzug",frankfurt,g,private
ObjectID(58500158c980817b111fd149),www.immobilienscout24.de/expose/90724325,immobilienscout,06:32:14,2016-10-13,2016-10-13T06:32:14Z,319,250,45,"Besichtigung: Do., 20.10.2016 um 16.30 Uhr. Seniorengerechte Wohnung, Süd-Balk…",dortmund,i,company
ObjectID(58500159c980817b111fd14b),www.immobilienscout24.de/expose/90722427,immobilienscout,06:32:15,2016-10-13,2016-10-13T06:32:15Z,397,200,53,2-Zimmer-Wohnung mit Balkon und Garage im Wohnpark Mölkau,leipzig,g,company
ObjectID(58500159c980817b111fd14d),www.immobilienscout24.de/expose/90724463,immobilienscout,06:32:17,2016-10-13,2016-10-13T06:32:17Z,500,100,50,1 Zimmer - Exklusive,hamburg,t,company
ObjectID(5850015ac980817b111fd14f),www.immobilienscout24.de/expose/90723974,immobilienscout,06:32:19,2016-10-13,2016-10-13T06:32:19Z,550,200,52,TOP 2 ZIMMER WOHNUNG!,nürnberg,g,company
ObjectID(5850015ac980817b111fd151),www.immobilienscout24.de/expose/90725760,immobilienscout,06:32:26,2016-10-13,2016-10-13T06:32:26Z,260,100,45,1-Zimmer-Wohnung für Paare oder Studenten!,frankfurt,a,private
ObjectID(5850015ac980817b111fd153),www.immowelt.de/expose/2B8AF4P,immowelt,06:32:30,2016-10-13,2016-10-13T06:32:30Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,dortmund,i,private
ObjectID(5850015bc980817b111fd154),www.immowelt.de/expose/2BXRG4P,immowelt,06:32:30,2016-10-13,2016-10-13T06:32:30Z,260,NA,50,Wohnung!,berlin,g,company
ObjectID(5850015bc980817b111fd155),www.immobilienscout24.de/expose/90727204,immobilienscout,06:32:32,2016-10-13,2016-10-13T06:32:32Z,263.33,200,53.74,Wohnen mit Bereuungsmöglichkeit,leipzig,i,company
ObjectID(5850015cc980817b111fd157),www.immobilienscout24.de/expose/90722577,immobilienscout,06:32:33,2016-10-13,2016-10-13T06:32:33Z,370,100,30,Helle 1-Zimmerwohnung mit Einbauküche in der Nähe der U-Bahn St. Leonhard,nürnberg,i,company
ObjectID(5850015cc980817b111fd159),www.immobilienscout24.de/expose/90725160,immobilienscout,06:32:36,2016-10-13,2016-10-13T06:32:36Z,450,100,35,"Hochwertige, frisch renovierte Wohnung in Nürnberg",nürnberg,g,private
ObjectID(5850015cc980817b111fd15b),www.immowelt.de/expose/2B9PG4P,immowelt,06:32:40,2016-10-13,2016-10-13T06:32:40Z,260,NA,50,Wohnung!,köln,g,company
ObjectID(5850015dc980817b111fd15c),www.immowelt.de/expose/2B7GF4P,immowelt,06:32:46,2016-10-13,2016-10-13T06:32:46Z,820,NA,52.5,Gemütliche 2 Zimmer Wohnung in bester Innenstadtlage Neuhausen-Maxvorstadt,münchen,g,company
ObjectID(5850015dc980817b111fd15d),www.immowelt.de/expose/2B8QE4P,immowelt,06:32:46,2016-10-13,2016-10-13T06:32:46Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,nürnberg,a,private
ObjectID(5850015ec980817b111fd15e),www.immobilienscout24.de/expose/90723223,immobilienscout,06:32:50,2016-10-13,2016-10-13T06:32:50Z,299,300,53.66,* Perfekt für die kleine Familie *,dortmund,p,company
ObjectID(5850015ec980817b111fd160),www.immowelt.de/expose/2BANG4P,immowelt,06:32:53,2016-10-13,2016-10-13T06:32:53Z,432,NA,47.74,Ideale Single- oder Pärchenwohnung in ruhiger Lage,hamburg,t,company
ObjectID(5850015ec980817b111fd161),www.immobilienscout24.de/expose/90726607,immobilienscout,06:32:51,2016-10-13,2016-10-13T06:32:51Z,439,300,54.5,Alle guten Dinge sind 3! Helle Wohnung mit Loggia!,berlin,a,company
ObjectID(5850015fc980817b111fd163),www.immobilienscout24.de/expose/90723224,immobilienscout,06:32:56,2016-10-13,2016-10-13T06:32:56Z,289,200,43.92,**Gemütliche 2-Zimmerwohnung in Kirchlinde**,dortmund,p,company
ObjectID(5850015fc980817b111fd165),www.immobilienscout24.de/expose/90205411,immobilienscout,06:33:03,2016-10-13,2016-10-13T06:33:03Z,381.53,200,50.87,*** Wohlfühlambiente im Dachgeschoss - Erstbezug im Gohlis Carré - WE 107 - Ze…,leipzig,t,company
ObjectID(58500160c980817b111fd168),www.immowelt.de/expose/2BSRF4P,immowelt,06:33:10,2016-10-13,2016-10-13T06:33:10Z,260,NA,50,Wohnung!,köln,g,company
ObjectID(58500161c980817b111fd169),www.immobilienscout24.de/expose/90727280,immobilienscout,06:35:05,2016-10-13,2016-10-13T06:35:05Z,296.64,100,46.98,Tolle Single Wohnung mit Balkon inklusive Küchen und Badfenster,berlin,ty,company
ObjectID(58500161c980817b111fd16b),www.immobilienscout24.de/expose/90726145,immobilienscout,06:33:11,2016-10-13,2016-10-13T06:33:11Z,372.61,200,53.23,...ruhige Lage in Striesen,dresden,t,company
ObjectID(58500161c980817b111fd16d),www.immowelt.de/expose/2BV6G4P,immowelt,06:33:11,2016-10-13,2016-10-13T06:33:11Z,260,NA,50,Wohnung!,dortmund,g,company
ObjectID(58500162c980817b111fd16e),www.immobilienscout24.de/expose/90724503,immobilienscout,06:33:24,2016-10-13,2016-10-13T06:33:24Z,500,100,50,1 Zimmer - Exklusive,nürnberg,t,company
ObjectID(58500162c980817b111fd170),www.immowelt.de/expose/2BH4B4P,immowelt,06:33:23,2016-10-13,2016-10-13T06:33:23Z,307,NA,43.19,Helle Dachgeschosswohnung für Singles oder Paare! WBS erforderlich!,berlin,p,company
ObjectID(58500163c980817b111fd171),www.immowelt.de/expose/2BSTE4P,immowelt,06:33:29,2016-10-13,2016-10-13T06:33:29Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,dresden,a,private
ObjectID(58500163c980817b111fd172),www.immobilienscout24.de/expose/90721436,immobilienscout,06:33:29,2016-10-13,2016-10-13T06:33:29Z,440,150,39,helles Appartement mit Einbauküche,köln,i,company
ObjectID(58500164c980817b111fd174),www.immowelt.de/expose/2BLTG4P,immowelt,06:33:40,2016-10-13,2016-10-13T06:33:40Z,260,NA,50,Wohnung!,hamburg,t,company
ObjectID(58500164c980817b111fd175),www.immowelt.de/expose/252BX4R,immowelt,06:33:43,2016-10-13,2016-10-13T06:33:43Z,800,NA,57,Frankfurt-Sachsenhausen frei ab 1.12.2016,frankfurt,a,private
ObjectID(58500164c980817b111fd176),www.immobilienscout24.de/expose/90722754,immobilienscout,06:33:46,2016-10-13,2016-10-13T06:33:46Z,310,100,31,Schöne und günstige 1-Zi.-Wohnung mit EBK Nähe Uni und Stadtpark! Ideal für St…,nürnberg,a,private
ObjectID(58500165c980817b111fd178),www.immowelt.de/expose/2BQ7G4P,immowelt,06:33:48,2016-10-13,2016-10-13T06:33:48Z,260,NA,50,Wohnung!,dresden,g,company
ObjectID(58500165c980817b111fd179),www.immobilienscout24.de/expose/90724541,immobilienscout,06:33:51,2016-10-13,2016-10-13T06:33:51Z,401.12,100,32,Neue Singelwohnung in perfekter Lage,hamburg,p,company
ObjectID(58500166c980817b111fd17b),www.immowelt.de/expose/2BLYA4P,immowelt,06:34:00,2016-10-13,2016-10-13T06:34:00Z,360,NA,30,Single-DG-Wohnung in idyllischer Seitenstraße!,hamburg,t,company
ObjectID(58500166c980817b111fd17c),www.immobilienscout24.de/expose/90723082,immobilienscout,06:34:02,2016-10-13,2016-10-13T06:34:02Z,400,100,56.05,1 ZIMMER exclusiv Designerwohnung Loft Künstlerwohnung,nürnberg,g,company
ObjectID(58500167c980817b111fd17e),www.immobilienscout24.de/expose/90718578,immobilienscout,06:34:05,2016-10-13,2016-10-13T06:34:05Z,840,100,30,Sofort einziehen & wohlfühlen: Schickes vollmöbliertes Apartment an der Münchn…,münchen,g,company
ObjectID(58500167c980817b111fd180),www.immowelt.de/expose/2B75J4P,immowelt,06:34:03,2016-10-13,2016-10-13T06:34:03Z,333.6,NA,41.7,ERSTBEZUG ab Jan 2017 - Traumhafte Wohnung in hochwertig sanierter denkmalgeschützter Villa nahe Wildpark,leipzig,p,company
ObjectID(58500167c980817b111fd181),www.immobilienscout24.de/expose/66034206,immobilienscout,06:34:08,2016-10-13,2016-10-13T06:34:08Z,700,200,60,Hier können Sie Ihre Seele baumeln lassen !              2-Zimmer-Wohnung in F…,frankfurt,g,company
ObjectID(58500168c980817b111fd183),www.immowelt.de/expose/2BNZA4P,immowelt,06:35:06,2016-10-13,2016-10-13T06:35:06Z,525,NA,50,Modernisierte 2 Zi.-Whg. in HH-Meiendorf,hamburg,ix,company
ObjectID(58500168c980817b111fd184),www.immobilienscout24.de/expose/90725174,immobilienscout,06:34:17,2016-10-13,2016-10-13T06:34:17Z,450,100,40,Modernes stilvolles Studio,hamburg,t,company
ObjectID(58500169c980817b111fd186),www.immowelt.de/expose/2B9FG4P,immowelt,06:34:18,2016-10-13,2016-10-13T06:34:18Z,477.36,NA,56.16,Renovierte-- 2 Zimmerwohnung frei!,berlin,g,company
ObjectID(58500169c980817b111fd187),www.immowelt.de/expose/2BVUD4P,immowelt,06:34:22,2016-10-13,2016-10-13T06:34:22Z,293.57,NA,33.06,WOHNBAU GMBH1-Zimmer-Wohnung in Berlin - Schmargendorf,berlin,i,company
ObjectID(5850016ac980817b111fd188),www.immobilienscout24.de/expose/90727268,immobilienscout,06:34:31,2016-10-13,2016-10-13T06:34:31Z,341.42,200,48.36,Wald und Wasser nicht weit,berlin,g,company
ObjectID(5850016ac980817b111fd18a),www.immowelt.de/expose/2B5CG4P,immowelt,06:34:40,2016-10-13,2016-10-13T06:34:40Z,260,NA,50,Wohnung!,leipzig,t,company
ObjectID(5850016ac980817b111fd18b),www.immowelt.de/expose/2BSYG4P,immowelt,06:34:41,2016-10-13,2016-10-13T06:34:41Z,261,NA,50,Wohnung!,köln,a,company
ObjectID(5850016bc980817b111fd18c),www.immobilienscout24.de/expose/90724524,immobilienscout,06:34:55,2016-10-13,2016-10-13T06:34:55Z,401.11,100,32,Wohnung 1 zimmer mit balkon,münchen,i,company
ObjectID(5850016dc980817b111fd18e),www.immobilienscout24.de/expose/90730163,immobilienscout,16:32:05,2016-10-13,2016-10-13T16:32:05Z,258.75,200,45,kleine 2-RWE in MD Sudenburg,magdeburg,t,company
ObjectID(5850016ec980817b111fd190),www.immowelt.de/expose/2BSVJ4P,immowelt,16:32:02,2016-10-13,2016-10-13T16:32:02Z,289,NA,56,Einziehen und Wohlfühlen: Frisch gestrichen und mit Laminatboden!,dortmund,a,company
ObjectID(5850016ec980817b111fd191),www.immowelt.de/expose/2BCZN4P,immowelt,16:32:03,2016-10-13,2016-10-13T16:32:03Z,310,NA,52.66,***SCHNÄPPCHEN***neu renoviert für Sie***,dresden,g,company
ObjectID(5850016fc980817b111fd192),www.immowelt.de/expose/2BQVJ4P,immowelt,16:32:24,2016-10-13,2016-10-13T16:32:24Z,289,NA,43.92,**Gemütliche 2-Zimmerwohnung in Kirchlinde**,dortmund,p,company
ObjectID(5850016fc980817b111fd193),www.immobilienscout24.de/expose/78724866,immobilienscout,16:32:05,2016-10-13,2016-10-13T16:32:05Z,450,100,44,1 Zimmer Wohnung - frisch renoviert - zentrale Lage,hamburg,p,company
ObjectID(58500170c980817b111fd195),www.immowelt.de/expose/2B9PN4P,immowelt,16:32:22,2016-10-13,2016-10-13T16:32:22Z,530,NA,49,"Lohbrügge, frisch renovierte Zwei-Wohnung mit Balkon, Tageslichtbad und guter Ausstattung",hamburg,g,company
ObjectID(58500170c980817b111fd196),www.immowelt.de/expose/2BZ7Q4P,immowelt,16:32:19,2016-10-13,2016-10-13T16:32:19Z,319,NA,38,1-Zimmer Whg. zental/kurzfristig,nürnberg,i,private
ObjectID(58500170c980817b111fd197),www.immobilienscout24.de/expose/56142454,immobilienscout,16:32:26,2016-10-13,2016-10-13T16:32:26Z,308,200,54,Ruhiges Wohnen mit Park vor der Tür** Hübsche 2-Zimmer Wohnung,leipzig,g,company
ObjectID(58500171c980817b111fd199),www.immowelt.de/expose/2BG8R4P,immowelt,16:32:03,2016-10-13,2016-10-13T16:32:03Z,360,NA,51.54,2 Balkone & EBK: gemütliche 2-Zi.-Wohnung im DG,dresden,g,company
ObjectID(58500171c980817b111fd19a),www.immowelt.de/expose/2BWNK4P,immowelt,16:32:00,2016-10-13,2016-10-13T16:32:00Z,449.37,NA,53.18,Ansehen: frisch modernisiertes Wohnglück,berlin,g,company
ObjectID(58500172c980817b111fd19b),www.immobilienscout24.de/expose/90732645,immobilienscout,16:32:25,2016-10-13,2016-10-13T16:32:25Z,425,200,53,**gemütliche 2-Raumwohnung mit großem Südbalkon direkt im Zentrum**,dresden,g,company
ObjectID(58500172c980817b111fd19d),www.immobilienscout24.de/expose/90476835,immobilienscout,16:32:25,2016-10-13,2016-10-13T16:32:25Z,490,100,37,1- Zimmer Wohnung in Köln -Deutz mit Balkon und Einbauküche,köln,g,private
ObjectID(58500172c980817b111fd19f),www.immowelt.de/expose/2BG5Q4P,immowelt,16:32:43,2016-10-13,2016-10-13T16:32:43Z,300,NA,60,2- Raum Wohnung mit Fußbodenheizung in Magdeburg/ Salbke,magdeburg,a,company
ObjectID(58500173c980817b111fd1a0),www.immobilienscout24.de/expose/90730676,immobilienscout,16:32:46,2016-10-13,2016-10-13T16:32:46Z,330,200,50,"Schnell sein, lohnt sich! 2-Raum-Wohnung in ruhiger Lage mit neuem Fußboden",dresden,i,company
ObjectID(58500173c980817b111fd1a2),www.immobilienscout24.de/expose/90731408,immobilienscout,16:32:46,2016-10-13,2016-10-13T16:32:46Z,830,200,55.36,Helle 2-Zimmer Dachwohnung Milbertshofen Hohe Decken mit Loft Charakter,münchen,g,private
ObjectID(58500173c980817b111fd1a4),www.immobilienscout24.de/expose/88351186,immobilienscout,16:32:47,2016-10-13,2016-10-13T16:32:47Z,680,200,60,Neue moderne Wohnung  (Erstbezug) im Herzen von Sossenheim,frankfurt,t,private
ObjectID(58500174c980817b111fd1a6),www.immobilienscout24.de/expose/90722416,immobilienscout,16:32:45,2016-10-13,2016-10-13T16:32:45Z,411,100,33.54,Helle teilmöblierte 1 Zimmer mit EBK,köln,p,private
ObjectID(58500174c980817b111fd1a8),www.immobilienscout24.de/expose/90727476,immobilienscout,16:32:48,2016-10-13,2016-10-13T16:32:48Z,169.45,100,33.89,altersgerecht Wohnen angenehme Verkehrsanbindung,magdeburg,i,company
ObjectID(58500175c980817b111fd1aa),www.immowelt.de/expose/2BSNM4P,immowelt,16:33:06,2016-10-13,2016-10-13T16:33:06Z,370,NA,36.9,2 Zimmer Apartment mit Badewanne!,dresden,t,company
ObjectID(58500175c980817b111fd1ab),www.immobilienscout24.de/expose/69681526,immobilienscout,16:33:05,2016-10-13,2016-10-13T16:33:05Z,440,100,36.86,"Helle 1 Zimmerwohnung, Vollbad, Laminat, großer Balkon",hamburg,g,company
ObjectID(58500176c980817b111fd1ad),www.immobilienscout24.de/expose/34651741,immobilienscout,16:33:04,2016-10-13,2016-10-13T16:33:04Z,230,200,42,Leipzig-Mariannenstr. 61,leipzig,t,company
ObjectID(58500176c980817b111fd1af),www.immobilienscout24.de/expose/90728243,immobilienscout,16:33:06,2016-10-13,2016-10-13T16:33:06Z,297.46,200,43.11,Studenten aufgepasst!!! Ruhige 2-Zimmer-Wohnung in Köln-Weiden mit Zeitmietver…,köln,t,company
ObjectID(58500177c980817b111fd1b1),www.immobilienscout24.de/expose/90724957,immobilienscout,16:33:07,2016-10-13,2016-10-13T16:33:07Z,520,200,55,Erstbezug nach Sanierung/Renovierung: 2-Zimmerwohnung mit Loggia in zentraler …,köln,p,private
ObjectID(58500177c980817b111fd1b3),www.immowelt.de/expose/2BDMK4P,immowelt,16:33:01,2016-10-13,2016-10-13T16:33:01Z,563.42,NA,45.11,Frisch sanierte 2 Zimmerwohnung,frankfurt,a,company
ObjectID(58500178c980817b111fd1b4),www.immowelt.de/expose/2BAVY4M,immowelt,16:33:25,2016-10-13,2016-10-13T16:33:25Z,573.7,NA,57.37,Frisch renovierte Altbauwohnung in Bergedorf,hamburg,t,company
ObjectID(58500178c980817b111fd1b5),www.immowelt.de/expose/2B4P74P,immowelt,16:33:22,2016-10-13,2016-10-13T16:33:22Z,265,NA,33,"Gemütliche, helle 1 Zimmerwohnung mit Balkon",köln,g,private
ObjectID(58500178c980817b111fd1b6),www.immowelt.de/expose/2B39Q4P,immowelt,16:33:37,2016-10-13,2016-10-13T16:33:37Z,400,NA,42,1 Zimmerwohnung in Poppenbüttel !,hamburg,g,company
ObjectID(58500179c980817b111fd1b7),www.immobilienscout24.de/expose/90727494,immobilienscout,16:33:39,2016-10-13,2016-10-13T16:33:39Z,313.08,200,53.98,"Wobau Magdeburg, der größte Magdeburger Vermieter",magdeburg,g,company
ObjectID(58500179c980817b111fd1b9),www.immowelt.de/expose/2B7AQ4P,immowelt,16:33:37,2016-10-13,2016-10-13T16:33:37Z,416,NA,35.37,Wunderschöne 1 Zimmer Wohnung,münchen,a,private
